class,subset,output_file,original_file,n_out,n_org,emd
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0535.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0535.off,1718,1718,0.06386099648432722
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0536.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0536.off,24773,24773,0.052538790291540356
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0537.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0537.off,30701,30701,0.05889637620157706
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0538.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0538.off,1640,1640,0.04923798212884336
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0539.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0539.off,57641,57641,0.08468219318911976
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0540.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0540.off,1628,1628,0.06784837938336014
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0541.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0541.off,857,857,0.07153348165547024
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0542.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0542.off,19924,19924,0.0671200704735086
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0543.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0543.off,615,615,0.06076401269597194
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0544.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0544.off,51762,51762,0.07920406744346012
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0545.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0545.off,669,669,0.059314072922299135
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0546.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0546.off,4074,4074,0.0591964273504835
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0547.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0547.off,568,568,0.056905176505036154
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0548.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0548.off,7192,7192,0.04638570718439976
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0549.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0549.off,20770,20770,0.09502633899896151
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0550.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0550.off,288,288,0.05783910417421493
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0551.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0551.off,938,938,0.04173659279509844
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0552.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0552.off,1254,1254,0.06483355667688216
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0553.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0553.off,435,435,0.05855172670065525
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0554.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0554.off,484,484,0.04817631748135244
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0555.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0555.off,17732,17732,0.07911433442188365
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0556.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0556.off,13704,13704,0.0887057745026127
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0557.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0557.off,7668,7668,0.0718817591520278
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0558.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0558.off,3590,3590,0.0581819407423274
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0559.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0559.off,2779,2779,0.05713803834231565
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0560.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0560.off,11226,11226,0.08700441246618208
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0561.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0561.off,2059,2059,0.06962041211339798
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0562.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0562.off,29371,29371,0.06452893397288514
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0563.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0563.off,2024,2024,0.043175266857249185
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0564.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0564.off,765,765,0.03840971489543558
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0565.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0565.off,7051,7051,0.04657196360699931
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0566.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0566.off,7580,7580,0.07218825110789871
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0567.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0567.off,6050,6050,0.07557325491660696
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0568.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0568.off,12721,12721,0.0657998767002268
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0569.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0569.off,16435,16435,0.09158367564507584
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0570.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0570.off,4600,4600,0.07841834063803829
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0571.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0571.off,15282,15282,0.09771009534465251
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0572.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0572.off,281,281,0.03847483024203832
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0573.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0573.off,4266,4266,0.05433356972257605
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0574.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0574.off,11477,11477,0.08223194875252215
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0575.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0575.off,12437,12437,0.07187042062740376
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0576.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0576.off,976,976,0.053415844470163606
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0577.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0577.off,44466,44466,0.05395874956674717
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0578.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0578.off,67122,67122,0.09774770772065267
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0579.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0579.off,2154,2154,0.04975582607972172
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0580.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0580.off,1991,1991,0.07358054776735981
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0581.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0581.off,814,814,0.04445791926187759
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0582.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0582.off,695,695,0.061483845746790645
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0583.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0583.off,9431,9431,0.08249813876675854
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0584.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0584.off,5745,5745,0.0508541547270033
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0585.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0585.off,7804,7804,0.08742552277013281
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0586.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0586.off,24191,24191,0.0743260878387445
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0587.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0587.off,670,670,0.05227384700199982
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0588.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0588.off,1218,1218,0.05481267984490252
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0589.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0589.off,2876,2876,0.06402872837198789
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0590.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0590.off,638,638,0.04179378063340586
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0591.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0591.off,4720,4720,0.08118268951044352
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0592.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0592.off,9238,9238,0.05588477472880317
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0593.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0593.off,1883,1883,0.046603850973034766
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0594.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0594.off,25510,25510,0.08696225277385501
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0595.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0595.off,240,240,0.04026383004038495
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0596.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0596.off,2822,2822,0.051317620896889786
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0597.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0597.off,300,300,0.050042840761725625
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0598.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0598.off,26776,26776,0.08351459199165649
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0599.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0599.off,2145,2145,0.04324995959960591
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0600.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0600.off,2542,2542,0.05327715139274743
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0601.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0601.off,486,486,0.04658243929803306
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0602.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0602.off,3560,3560,0.07407968826752212
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0603.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0603.off,580,580,0.04089775287553501
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0604.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0604.off,452,452,0.0530285888310024
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0605.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0605.off,177,177,0.029412174431692195
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0606.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0606.off,6044,6044,0.08482680972205647
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0607.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0607.off,630,630,0.07006608626479582
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0608.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0608.off,450,450,0.05393680621957543
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0609.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0609.off,4144,4144,0.06260797943024932
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0610.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0610.off,5164,5164,0.060234232279861924
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0611.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0611.off,1723,1723,0.04464828758520406
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0612.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0612.off,4796,4796,0.0595258459920084
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0613.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0613.off,383,383,0.05718698224936824
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0614.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0614.off,53152,53152,0.07520254330198538
bed,decrypted,D:\Year 3\chaos_theory_implementation\output\bed\decrypted_bed_0615.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0615.off,1714,1714,0.051835966043956634
bed,encrypted,D:\Year 3\chaos_theory_implementation\output\bed\encrypted_bed_0516.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0516.off,15585,15069,0.3051300957735974
bed,encrypted,D:\Year 3\chaos_theory_implementation\output\bed\encrypted_bed_0517.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0517.off,22074,21345,0.273328430671799
bed,encrypted,D:\Year 3\chaos_theory_implementation\output\bed\encrypted_bed_0518.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0518.off,11308,10933,0.3043210613178988
bed,encrypted,D:\Year 3\chaos_theory_implementation\output\bed\encrypted_bed_0519.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0519.off,114,108,0.38006480067171544
bed,encrypted,D:\Year 3\chaos_theory_implementation\output\bed\encrypted_bed_0520.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0520.off,438,423,0.32805493730252344
bed,encrypted,D:\Year 3\chaos_theory_implementation\output\bed\encrypted_bed_0521.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0521.off,6603,6384,0.32538206546446513
bed,encrypted,D:\Year 3\chaos_theory_implementation\output\bed\encrypted_bed_0522.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0522.off,3819,3693,0.33756262009554683
bed,encrypted,D:\Year 3\chaos_theory_implementation\output\bed\encrypted_bed_0523.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0523.off,1097,1058,0.32733367523114587
bed,encrypted,D:\Year 3\chaos_theory_implementation\output\bed\encrypted_bed_0524.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0524.off,3547,3430,0.3239351328778865
bed,encrypted,D:\Year 3\chaos_theory_implementation\output\bed\encrypted_bed_0525.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0525.off,2079,2010,0.3208714182062218
bed,encrypted,D:\Year 3\chaos_theory_implementation\output\bed\encrypted_bed_0526.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0526.off,304,292,0.38269042559835437
bed,encrypted,D:\Year 3\chaos_theory_implementation\output\bed\encrypted_bed_0527.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\bed\test\bed_0527.off,3307,3196,0.31648634757217153
